signal_time,entry_time,exit_time,side,entry_price,exit_price,quantity,notional,stop_price,target_price,entry_fee,exit_fee,gross_pnl,net_pnl,exit_reason,bars_held,entry_regime,window
2026-07-21 14:00:00+00:00,2026-07-21 14:05:00+00:00,2026-07-21 14:20:00+00:00,1,66885.933676,66694.98970201728,0.0037377066635717006,250.0,66721.67837336662,67214.44428126675,0.25,0.24928630743607594,-0.7136925639240785,-1.2129788713601544,stop,3,bull_high_vol,wf1_stress
2026-07-23 00:05:00+00:00,2026-07-23 00:10:00+00:00,2026-07-23 00:45:00+00:00,1,66231.091844,66111.18145892148,0.003770083631873275,249.69675528215996,66137.63651352689,66418.00250494623,0.24969675528215995,0.2492446831020838,-0.4520721800761411,-0.9510136184603848,stop,7,sideways_low_vol,wf3_stress
2026-07-23 20:25:00+00:00,2026-07-23 20:30:00+00:00,2026-07-23 21:10:00+00:00,1,65194.057195999994,65052.822831826925,0.003826407077681469,249.45900187754486,65078.85437357635,65424.46284084728,0.24945900187754486,0.2489185817068612,-0.5404201706836751,-1.038797754268081,stop,8,bear_low_vol,wf4_stress
2026-07-24 07:10:00+00:00,2026-07-24 07:15:00+00:00,2026-07-24 07:20:00+00:00,1,65791.29599599999,65665.05260534582,0.003787724480364831,249.19930243897784,65691.32913700062,65991.22971399873,0.24919930243897784,0.24872112725771278,-0.4781751812650607,-0.9760956109617513,stop,1,bull_high_vol,wf5_stress
